iter	RMSE
1666	24.32841398
1667	24.32396668
1668	24.32239453
1669	24.31507212
1670	24.3079533
1671	24.30545426
1672	24.30527419
1673	24.30509858
1674	24.30227869
1675	24.29797436
1676	24.28827021
1677	24.27882236
1678	24.27666815
1679	24.27332578
1680	24.2670796
1681	24.25845796
1682	24.25432546
1683	24.24679517
1684	24.24173259
1685	24.23336081
1686	24.22599928
1687	24.21949909
1688	24.2193048
1689	24.21887502
1690	24.21450286
1691	24.20984234
1692	24.20407456
1693	24.2008648
1694	24.19459061
1695	24.18997313
1696	24.18272913
1697	24.18199612
1698	24.1786561
1699	24.17102055
1700	24.1667889
1701	24.16678364
1702	24.1620395
1703	24.15828742
1704	24.15517805
1705	24.15515944
1706	24.15490023
1707	24.15471272
1708	24.15459052
1709	24.15439583
1710	24.15425687
1711	24.14958387
1712	24.14942897
1713	24.12326582
1714	24.11680036
1715	24.11334377
1716	24.10668788
1717	24.1034862
1718	24.10006891
1719	24.09695738
1720	24.0960486
1721	24.09096662
1722	24.08726769
1723	24.08491303
1724	24.07829852
1725	24.06106603
1726	24.05788977
1727	24.05221505
1728	24.04679468
1729	24.03983693
1730	24.03566627
1731	24.03103289
1732	24.02772064
1733	24.02204929
1734	24.01956971
1735	24.01477518
1736	24.00970705
1737	24.00709592
1738	24.0015361
1739	24.00122591
1740	23.99983009
1741	23.99397293
1742	23.98629511
1743	23.9822212
1744	23.9816898
1745	23.98133353
1746	23.9809925
1747	23.97396905
1748	23.9680646
1749	23.96487964
1750	23.96466224
1751	23.96160934
1752	23.95845405
1753	23.95123264
1754	23.94460827
1755	23.93952587
1756	23.93308472
1757	23.93002931
1758	23.91949738
1759	23.91484976
1760	23.91231382
1761	23.90587039
1762	23.89802368
1763	23.8975949
1764	23.88887988
1765	23.88263894
1766	23.88228795
1767	23.87551601
1768	23.86916782
1769	23.86637734
1770	23.86310494
1771	23.85487162
1772	23.85164454
1773	23.84352685
1774	23.83743493
1775	23.8319193
1776	23.81979841
1777	23.8155872
1778	23.81223632
1779	23.81186026
1780	23.81156405
1781	23.80894706
1782	23.80503793
1783	23.79700026
1784	23.78976184
1785	23.78270918
1786	23.77694546
1787	23.77694312
1788	23.77694089
1789	23.77693874
1790	23.77693464
1791	23.77693252
1792	23.7769305
1793	23.77692857
1794	23.77692671
1795	23.77692494
1796	23.77312906
1797	23.7664503
1798	23.75974412
1799	23.75605218
1800	23.75309482
1801	23.75014881
1802	23.74746962
1803	23.74475716
1804	23.73853623
1805	23.73482591
1806	23.73431886
1807	23.7306642
1808	23.72526535
1809	23.72055308
1810	23.70642449
1811	23.70581973
1812	23.70530995
1813	23.70487958
1814	23.70234748
1815	23.70095236
1816	23.69764943
1817	23.69635093
1818	23.69197994
1819	23.6916274
1820	23.68706574
1821	23.68323916
1822	23.67839246
1823	23.67316335
1824	23.66930136
1825	23.66624046
1826	23.66174685
1827	23.65811209
1828	23.6530022
1829	23.64321887
1830	23.64185528
1831	23.6223438
1832	23.60129748
1833	23.59300699
1834	23.58341135
1835	23.57834829
1836	23.57472437
1837	23.57101749
1838	23.56709001
1839	23.55499797
1840	23.54993798
1841	23.54578551
1842	23.5422314
1843	23.53910021
1844	23.53128003
1845	23.52625226
1846	23.52433848
1847	23.52152439
1848	23.51710672
1849	23.51219017
1850	23.50895539
1851	23.50039407
1852	23.49603839
1853	23.48837969
1854	23.48289377
1855	23.47715938
1856	23.47005287
1857	23.46422332
1858	23.46160847
1859	23.45740941
1860	23.4507051
1861	23.44852933
1862	23.44852557
1863	23.44852197
1864	23.44852014
1865	23.44851839
1866	23.44851667
1867	23.44851502
1868	23.44851344
1869	23.44598387
1870	23.44395744
1871	23.44395418
1872	23.44395271
1873	23.4439513
1874	23.43995635
1875	23.43438821
1876	23.43287743
1877	23.43081385
1878	23.4292862
1879	23.42034975
1880	23.41763749
1881	23.41732909
1882	23.4133229
1883	23.41093246
1884	23.40915833
1885	23.40480101
1886	23.40004592
1887	23.39731112
1888	23.39485752
1889	23.39198327
1890	23.3878129
1891	23.38265923
1892	23.37644029
1893	23.37265801
1894	23.36580037
1895	23.36248439
1896	23.36023161
1897	23.35719011
1898	23.35311485
1899	23.35113667
1900	23.343568
1901	23.34127184
1902	23.33140698
1903	23.32756383
1904	23.32339512
1905	23.31967539
1906	23.31735514
1907	23.31553281
1908	23.31158858
1909	23.30965799
1910	23.30496551
1911	23.30082047
1912	23.30078778
1913	23.29559799
1914	23.27538941
1915	23.27232372
1916	23.26796764
1917	23.26287082
1918	23.26013566
1919	23.25627818
1920	23.24862075
1921	23.24243999
1922	23.23104387
1923	23.22266879
1924	23.21937568
1925	23.21605073
1926	23.214103
1927	23.20862061
1928	23.20329237
1929	23.2012513
1930	23.19878276
1931	23.19539341
1932	23.1872283
1933	23.18129256
1934	23.17464633
1935	23.17064923
1936	23.16795587
1937	23.16629309
1938	23.15995736
1939	23.15956137
1940	23.1572124
1941	23.1459114
1942	23.1456092
1943	23.14253414
1944	23.13699898
1945	23.13252456
1946	23.13245264
1947	23.13238524
1948	23.12998143
1949	23.12949504
1950	23.129443
1951	23.12497859
1952	23.12185086
1953	23.11830742
1954	23.11824382
1955	23.11722153
1956	23.11715974
1957	23.11710177
1958	23.10997974
1959	23.10425181
1960	23.10402109
1961	23.10277097
1962	23.09439773
1963	23.08572294
1964	23.08086823
1965	23.07629765
1966	23.07217366
1967	23.07179481
1968	23.06810027
1969	23.06394339
1970	23.06359868
1971	23.06286673
1972	23.06105027
1973	23.05708217
1974	23.05435553
1975	23.04613327
1976	23.04190802
1977	23.03859715
1978	23.03358806
1979	23.02965782
1980	23.02690355
1981	23.02299597
1982	23.01953639
1983	23.01629284
1984	23.00861908
1985	23.00816859
1986	23.00774758
1987	23.00735196
1988	23.00308697
1989	22.9984007
1990	22.99617706
1991	22.98981965
1992	22.98839286
1993	22.98642895
1994	22.98164533
1995	22.97579305
1996	22.97454609
1997	22.96643148
1998	22.96077967
1999	22.95423362
2000	22.95179819
2001	22.94834516
2002	22.94754636
2003	22.94238942
2004	22.93877782
2005	22.93785787
2006	22.9338989
2007	22.92976048
2008	22.92504016
2009	22.92355871
2010	22.92278153
2011	22.91625613
2012	22.91302723
2013	22.90944066
2014	22.90580113
2015	22.8972735
2016	22.89254386
2017	22.88796619
2018	22.88655728
2019	22.8851228
2020	22.87459836
2021	22.8701741
2022	22.86536069
2023	22.86062948
2024	22.85305713
2025	22.84796443
2026	22.84539819
2027	22.84166338
2028	22.8400618
2029	22.83686505
2030	22.82822807
2031	22.825239
2032	22.82203621
2033	22.81926966
2034	22.81906035
2035	22.81526267
2036	22.8110258
2037	22.809337
2038	22.80803981
2039	22.80343034
2040	22.80081749
2041	22.79101777
2042	22.78483179
2043	22.7793611
2044	22.77620411
2045	22.77153959
2046	22.76139024
2047	22.75844696
2048	22.75392284
2049	22.75076195
2050	22.74543239
2051	22.74107995
2052	22.73966076
2053	22.73334694
2054	22.72813382
2055	22.72509535
2056	22.72208224
2057	22.71512799
2058	22.71180598
2059	22.70857728
2060	22.70598083
2061	22.70225455
2062	22.69836482
2063	22.69461444
2064	22.69151495
2065	22.68808124
2066	22.67939892
2067	22.67222056
2068	22.67043129
2069	22.66456098
2070	22.66126787
2071	22.65863529
2072	22.65676882
2073	22.64654765
2074	22.64171273
2075	22.63669952
2076	22.62970197
2077	22.62438957
2078	22.61988543
2079	22.61833475
2080	22.61324953
2081	22.60965517
2082	22.60179331
2083	22.60042867
2084	22.59497642
2085	22.59362356
2086	22.59140884
2087	22.59031942
2088	22.58445665
2089	22.57987173
2090	22.57467199
2091	22.57064969
2092	22.56284858
2093	22.55943376
2094	22.55792229
2095	22.55479066
2096	22.55362161
2097	22.54908688
2098	22.54507104
2099	22.54207132
2100	22.53940701
2101	22.5383635
2102	22.53449766
2103	22.52930958
2104	22.52709764
2105	22.52566456
2106	22.52517576
2107	22.52404167
2108	22.51824111
2109	22.51750186
2110	22.51594499
2111	22.51588653
2112	22.51315208
2113	22.50860392
2114	22.50854961
2115	22.50319292
2116	22.49989474
2117	22.49729817
2118	22.49209061
2119	22.48903235
2120	22.4867574
2121	22.48147274
2122	22.47499885
2123	22.47082889
2124	22.46752441
2125	22.46255
2126	22.46224761
2127	22.45668624
2128	22.4544438
2129	22.44611963
2130	22.44383889
2131	22.4398068
2132	22.4391973
2133	22.43149152
2134	22.43060124
2135	22.42298093
2136	22.41953824
2137	22.4154841
2138	22.41083176
2139	22.40253551
2140	22.39582729
2141	22.39168673
2142	22.38364565
2143	22.38178206
2144	22.37792343
2145	22.37483205
2146	22.37073905
2147	22.37052065
2148	22.37033678
2149	22.36594181
2150	22.36454433
2151	22.36028917
2152	22.35844944
2153	22.35613475
2154	22.35279784
2155	22.34903209
2156	22.34128516
2157	22.33815118
2158	22.33385636
2159	22.33154052
2160	22.329621
2161	22.32455046
2162	22.32176718
2163	22.31809471
2164	22.31247784
2165	22.30526647
2166	22.30154502
2167	22.29534893
2168	22.29053503
2169	22.28650026
2170	22.28479323
2171	22.28210414
2172	22.2757151
2173	22.26923626
2174	22.26874461
2175	22.26463082
2176	22.26454048
2177	22.26351227
2178	22.25848379
2179	22.25787174
2180	22.25494412
2181	22.25338374
2182	22.24957031
2183	22.24326521
2184	22.23817307
2185	22.23623915
2186	22.2360594
2187	22.22974264
2188	22.22639384
2189	22.21894284
2190	22.21343155
2191	22.21151884
2192	22.20832823
2193	22.20300604
2194	22.19917954
2195	22.19089975
2196	22.18697884
2197	22.18306696
2198	22.1752175
2199	22.17087985
2200	22.17073124
2201	22.16849306
2202	22.16510477
2203	22.16321362
2204	22.15996389
2205	22.15472215
2206	22.15054039
2207	22.14823057
2208	22.14494897
2209	22.13824018
2210	22.13748536
2211	22.13440271
2212	22.13408299
2213	22.1329449
2214	22.12971878
2215	22.12810082
2216	22.12285567
2217	22.1188804
2218	22.11406687
2219	22.11098495
2220	22.10637116
2221	22.10296125
2222	22.0960703
2223	22.0911811
2224	22.08835277
2225	22.08545901
2226	22.0830627
2227	22.08045975
2228	22.08018664
2229	22.07849564
2230	22.0745123
2231	22.07192691
2232	22.06911297
2233	22.0665397
2234	22.06566814
2235	22.05836907
2236	22.05333897
2237	22.04644964
2238	22.04240126
2239	22.04024771
2240	22.03691033
2241	22.03399306
2242	22.03163427
2243	22.02686833
2244	22.0202722
2245	22.01746295
2246	22.01675495
2247	22.01069755
2248	22.00806495
2249	22.00408433
2250	22.00326818
2251	22.00178017
2252	21.99916919
2253	21.99716599
2254	21.99031463
2255	21.98527515
2256	21.97897601
2257	21.97269676
2258	21.96657839
2259	21.95839977
2260	21.9549087
2261	21.9490429
2262	21.94300763
2263	21.93611535
2264	21.93195842
2265	21.92868096
2266	21.92527233
2267	21.92040034
2268	21.91848664
2269	21.91820559
2270	21.90774356
2271	21.90748645
2272	21.90237393
2273	21.89958147
2274	21.89284819
2275	21.88837511
2276	21.88786872
2277	21.88218836
2278	21.88218686
2279	21.88218542
2280	21.88218397
2281	21.88218268
2282	21.88218144
2283	21.88218026
2284	21.87921907
2285	21.87632923
2286	21.87404333
2287	21.86972699
2288	21.86665555
2289	21.86278984
2290	21.86260811
2291	21.86193637
2292	21.86193493
2293	21.85693521
2294	21.85119773
2295	21.84856652
2296	21.84193899
2297	21.82423616
2298	21.8186474
2299	21.81773158
2300	21.81743178
2301	21.8094907
2302	21.80675871
2303	21.80381131
2304	21.79584845
2305	21.78982245
2306	21.78275553
2307	21.77783971
2308	21.77237375
2309	21.76798803
2310	21.76485472
2311	21.7608595
2312	21.76065996
2313	21.75452592
2314	21.74715122
2315	21.74376033
2316	21.74106386
2317	21.74072278
2318	21.73853158
2319	21.73743154
2320	21.73155667
2321	21.7276175
2322	21.7224592
2323	21.71982779
2324	21.71858142
2325	21.71520173
2326	21.71114235
2327	21.70829329
2328	21.70610365
2329	21.7046653
2330	21.70344338
2331	21.70233144
2332	21.69850074
2333	21.69196823
2334	21.69097001
2335	21.6867187
2336	21.68583462
2337	21.68412473
2338	21.6815444
2339	21.67391122
2340	21.6677585
2341	21.66500729
2342	21.6598776
2343	21.65861785
2344	21.65600441
2345	21.65028948
2346	21.6452699
2347	21.63088049
2348	21.62674283
2349	21.62131318
2350	21.61929141
2351	21.61551707
2352	21.611676
2353	21.61052619
2354	21.60927836
2355	21.60823817
2356	21.60597095
2357	21.60257655
2358	21.59996154
2359	21.59571497
2360	21.59330814
2361	21.58938089
2362	21.58909783
2363	21.58905734
2364	21.58529412
2365	21.58424412
2366	21.58402201
2367	21.58291102
2368	21.58110217
2369	21.57659897
2370	21.57653963
2371	21.57646171
2372	21.57466466
2373	21.57259598
2374	21.56724315
2375	21.56218241
2376	21.55472459
2377	21.55248767
2378	21.55075657
2379	21.54353645
2380	21.54351281
2381	21.54349103
2382	21.53981465
2383	21.53537791
2384	21.53307121
2385	21.53039111
2386	21.51968196
2387	21.51056237
2388	21.50821909
2389	21.49991746
2390	21.49706895
2391	21.49119616
2392	21.49033732
2393	21.4892434
2394	21.48892336
2395	21.48861997
2396	21.4883322
2397	21.4880591
2398	21.48307072
2399	21.48178144
2400	21.47951909
2401	21.47598461
2402	21.47406775
2403	21.47232853
2404	21.46829139
2405	21.46452688
2406	21.46304342
2407	21.46175583
2408	21.45845143
2409	21.45721447
2410	21.45409717
2411	21.45402989
2412	21.45351542
2413	21.45345151
2414	21.45339077
2415	21.44749505
2416	21.44442983
2417	21.44399031
2418	21.44394133
2419	21.44141019
2420	21.43812436
2421	21.43512114
2422	21.4350648
2423	21.43501137
2424	21.43496066
2425	21.4349125
2426	21.43124096
2427	21.42850731
2428	21.42495789
2429	21.42275036
2430	21.42271514
2431	21.4226814
2432	21.42264919
2433	21.42261842
2434	21.42029189
2435	21.41759719
2436	21.4141048
2437	21.41171721
2438	21.40772539
2439	21.40197096
2440	21.40090878
2441	21.39866348
2442	21.39602222
2443	21.39435883
2444	21.39196035
2445	21.38495579
2446	21.38118957
2447	21.38088679
2448	21.37725241
2449	21.37327709
2450	21.3697257
2451	21.36633339
2452	21.36271533
2453	21.36076846
2454	21.35598294
2455	21.35014722
2456	21.34739959
2457	21.3383415
2458	21.33430242
2459	21.33135269
2460	21.32719978
2461	21.32214116
2462	21.32181195
2463	21.31840658
2464	21.31682866
2465	21.31446237
2466	21.31055849
2467	21.30867014
2468	21.30440026
2469	21.29793076
2470	21.28380719
2471	21.2794012
2472	21.27724615
2473	21.27716635
2474	21.27716454
2475	21.27440814
2476	21.2737426
2477	21.27093199
2478	21.26886505
2479	21.26767157
2480	21.26149734
2481	21.25747914
2482	21.25276569
2483	21.24716695
2484	21.24365004
2485	21.24137769
2486	21.2331757
2487	21.2269072
2488	21.22284585
2489	21.21671927
2490	21.2136812
2491	21.2127562
2492	21.20974566
2493	21.20700144
2494	21.20354497
2495	21.20293805
2496	21.19627826
2497	21.19247664
2498	21.18252953
2499	21.17931276
2500	21.16235318
2501	21.16008271
2502	21.15362762
2503	21.15249028
2504	21.14643976
2505	21.13964829
2506	21.13527141
2507	21.13083333
2508	21.12255407
2509	21.11987462
2510	21.11670698
2511	21.11391719
2512	21.11321468
2513	21.11065677
2514	21.10933678
2515	21.10904903
2516	21.10724947
2517	21.10010553
2518	21.0973249
2519	21.09722579
2520	21.09450323
2521	21.09016843
2522	21.07503236
2523	21.06030788
2524	21.04771421
2525	21.03615857
2526	21.03106212
2527	21.02681021
2528	21.02626931
2529	21.01565159
2530	21.00589467
2531	20.99791573
2532	20.99759987
2533	20.98862606
2534	20.98308284
2535	20.97942445
2536	20.97116113
2537	20.9708758
2538	20.96629662
2539	20.95869303
2540	20.95563171
2541	20.95247616
2542	20.94806639
2543	20.94693524
2544	20.94366671
2545	20.94048603
2546	20.93849566
2547	20.9342529
2548	20.92904724
2549	20.91813231
2550	20.91787627
2551	20.91316901
2552	20.91284506
2553	20.91053183
2554	20.90688032
2555	20.90353626
2556	20.90063063
2557	20.89870794
2558	20.89578302
2559	20.89563972
2560	20.89028984
2561	20.89016102
2562	20.88609247
2563	20.87718559
2564	20.87474526
2565	20.8713923
2566	20.87023021
2567	20.86599863
2568	20.86588801
2569	20.86266717
2570	20.85494964
2571	20.85081394
2572	20.84777336
2573	20.83856384
2574	20.83505662
2575	20.83265749
2576	20.8290107
2577	20.82469707
2578	20.81854431
2579	20.81411742
2580	20.80962135
2581	20.80944062
2582	20.80928249
2583	20.79303568
2584	20.79116631
2585	20.78942497
2586	20.78834178
2587	20.78289986
2588	20.78023747
2589	20.77701904
2590	20.77450486
2591	20.77126465
2592	20.76791419
2593	20.76611993
2594	20.76226774
2595	20.75698623
2596	20.75661414
2597	20.7560992
2598	20.75302548
2599	20.74549808
2600	20.73691694
2601	20.73237685
2602	20.73068788
2603	20.72352021
2604	20.72227307
2605	20.71915103
2606	20.71783214
2607	20.71498326
2608	20.70772757
2609	20.7041386
2610	20.70269332
2611	20.70095556
2612	20.69919134
2613	20.69424071
2614	20.68999557
2615	20.68679975
2616	20.68344674
2617	20.67459663
2618	20.67272058
2619	20.66911664
2620	20.6659533
2621	20.66070145
2622	20.65784561
2623	20.65452013
2624	20.65110512
2625	20.64778001
2626	20.64486788
2627	20.64127418
2628	20.63967811
2629	20.63431333
2630	20.63087609
2631	20.62451676
2632	20.62335523
2633	20.6220642
2634	20.62049165
2635	20.6185905
2636	20.6185895
2637	20.61856044
2638	20.61855948
2639	20.61610814
2640	20.61325315
2641	20.60959286
2642	20.60719166
2643	20.60368368
2644	20.59667818
2645	20.59194619
2646	20.58859243
2647	20.58475938
2648	20.58146955
2649	20.57456849
2650	20.5745673
2651	20.57456617
2652	20.57456304
2653	20.57456199
2654	20.5717606
2655	20.56759931
2656	20.5653911
2657	20.56164015
2658	20.55980072
2659	20.55128901
2660	20.5463641
2661	20.54328652
2662	20.54056833
2663	20.53762276
2664	20.53483698
2665	20.53186853
2666	20.53133024
2667	20.5277427
2668	20.52167382
2669	20.51940476
2670	20.51749125
2671	20.51091905
2672	20.50958655
2673	20.50594604
2674	20.50286504
2675	20.50139816
2676	20.49984312
2677	20.49380066
2678	20.49289726
2679	20.4873438
2680	20.48434303
2681	20.48201074
2682	20.48072275
2683	20.47827937
2684	20.47474881
2685	20.47294342
2686	20.47188063
2687	20.46349118
2688	20.45868613
2689	20.45509814
2690	20.44937382
2691	20.44874513
2692	20.44609329
2693	20.44114637
2694	20.43601633
2695	20.4322837
2696	20.42756533
2697	20.42335128
2698	20.42008853
2699	20.416111
2700	20.41511681
2701	20.41275861
2702	20.40837189
2703	20.40389264
2704	20.40196084
2705	20.39470965
2706	20.3908007
2707	20.38516504
2708	20.37743323
2709	20.37028485
2710	20.36398835
2711	20.3599849
2712	20.35623333
2713	20.35152733
2714	20.34816455
2715	20.34485145
2716	20.3434676
2717	20.34070701
2718	20.32924864
2719	20.32578067
2720	20.32377069
2721	20.32173987
2722	20.31984853
2723	20.31671469
2724	20.31497297
2725	20.31213441
2726	20.3100851
2727	20.30789169
2728	20.3044768
2729	20.30073798
2730	20.29613854
2731	20.29371708
2732	20.29275124
2733	20.28952357
2734	20.28808259
2735	20.2880511
2736	20.28285134
2737	20.28104578
2738	20.27852393
2739	20.27461253
2740	20.27118919
2741	20.26812297
2742	20.26389717
2743	20.26224055
2744	20.25879246
2745	20.25663512
2746	20.25590764
2747	20.25239845
2748	20.24755049
2749	20.24530267
2750	20.24353741
2751	20.23909376
2752	20.23259844
2753	20.23016636
2754	20.22740481
2755	20.22657693
2756	20.22277521
2757	20.21923786
2758	20.21550306
2759	20.21055893
2760	20.20731678
2761	20.20318686
2762	20.19931988
2763	20.19339454
2764	20.19306238
2765	20.18288755
2766	20.1826322
2767	20.17940944
2768	20.17766607
2769	20.17633766
2770	20.17147615
2771	20.16802844
2772	20.16487636
2773	20.16450732
2774	20.1634969
2775	20.16139751
2776	20.15704351
2777	20.1535389
2778	20.14908678
2779	20.14465519
2780	20.14175299
2781	20.13871845
2782	20.13566574
2783	20.13135487
2784	20.12834414
2785	20.12514169
2786	20.12200311
2787	20.1179035
2788	20.11645222
2789	20.11279027
2790	20.11013971
2791	20.10378402
2792	20.09976621
2793	20.09710192
2794	20.09533486
2795	20.09360198
2796	20.0922033
2797	20.08830389
2798	20.08385716
2799	20.08329932
2800	20.08193433
2801	20.08038256
2802	20.07730569
2803	20.07573414
2804	20.07284292
2805	20.06872529
2806	20.06474796
2807	20.06223991
2808	20.06220312
2809	20.0615066
2810	20.05991136
2811	20.05881986
2812	20.05725188
2813	20.05654567
2814	20.05473469
2815	20.05225763
2816	20.04975904
2817	20.04892525
2818	20.04771477
2819	20.04421035
2820	20.0431186
2821	20.04279919
2822	20.04148843
2823	20.03779407
2824	20.03562369
2825	20.03172948
2826	20.02543885
2827	20.02277725
2828	20.0215
2829	20.01925538
2830	20.01577878
2831	20.01500999
2832	20.01416457
2833	20.01302176
2834	20.0108687
2835	20.00958837
2836	20.00863599
2837	20.00727002
2838	20.00484054
2839	19.99447017
2840	19.99381128
2841	19.99196634
2842	19.98887358
2843	19.98441871
2844	19.98180791
2845	19.97796784
2846	19.97317662
2847	19.97214298
2848	19.96995219
2849	19.96994993
2850	19.96994779
2851	19.96757675
2852	19.9652892
2853	19.96380968
2854	19.96049478
2855	19.9566033
2856	19.95618269
2857	19.95044111
2858	19.94670702
2859	19.94316497
2860	19.94008093
2861	19.93324639
2862	19.93125954
2863	19.92643907
2864	19.92237795
2865	19.92112356
2866	19.92093304
2867	19.91720517
2868	19.91659826
2869	19.91593261
2870	19.91220001
2871	19.90595945
2872	19.90582053
2873	19.90382696
2874	19.90071618
2875	19.89744224
2876	19.89563226
2877	19.89549363
2878	19.89536517
2879	19.89249292
2880	19.88841601
2881	19.88367566
2882	19.88025713
2883	19.87508652
2884	19.87255688
2885	19.86843836
2886	19.86531964
2887	19.86202329
2888	19.859692
2889	19.85651391
2890	19.85337894
2891	19.85017384
2892	19.8480435
2893	19.84484392
2894	19.84054505
2895	19.83711322
2896	19.83403083
2897	19.83349596
2898	19.82991396
2899	19.82545726
2900	19.82156039
2901	19.81896204
2902	19.81384249
2903	19.81012325
2904	19.80598436
2905	19.80454251
2906	19.80300255
2907	19.80270083
2908	19.80212383
2909	19.79949171
2910	19.79690183
2911	19.79420151
2912	19.79403783
2913	19.79262957
2914	19.79106564
2915	19.7879833
2916	19.7831707
2917	19.78173389
2918	19.77919699
2919	19.77141649
2920	19.76637153
2921	19.7638419
2922	19.7577452
2923	19.75370627
2924	19.75072527
2925	19.74878479
2926	19.74443755
2927	19.74106588
2928	19.73752369
2929	19.73563089
2930	19.73383948
2931	19.7312291
2932	19.72850384
2933	19.72629074
2934	19.72624055
2935	19.72551841
2936	19.72341001
2937	19.72054232
2938	19.71949055
2939	19.71858705
2940	19.7124428
2941	19.7103371
2942	19.70799788
2943	19.70562446
2944	19.70558097
2945	19.70359359
2946	19.70062843
2947	19.69986446
2948	19.69963208
2949	19.69760735
2950	19.69741066
2951	19.69394673
2952	19.6922129
2953	19.68139072
2954	19.68102091
2955	19.67637001
2956	19.67385465
2957	19.67213671
2958	19.67060673
2959	19.66666079
2960	19.66484638
2961	19.65732161
2962	19.65548361
2963	19.65412382
2964	19.64993895
2965	19.64671743
2966	19.64426921
2967	19.64148522
2968	19.63738546
2969	19.63432726
2970	19.63297245
2971	19.6312641
2972	19.62781533
2973	19.62444237
2974	19.62164352
2975	19.61789916
2976	19.61619997
2977	19.61291575
2978	19.61113026
2979	19.60735351
2980	19.60454126
2981	19.60340121
2982	19.59997927
2983	19.5967264
2984	19.59413749
2985	19.59193805
2986	19.58879952
2987	19.58704407
2988	19.58364624
2989	19.57929251
2990	19.57769159
2991	19.57510446
2992	19.56926364
2993	19.56402264
2994	19.56217543
2995	19.55818677
2996	19.55468588
2997	19.54998961
2998	19.54920093
2999	19.54689583
3000	19.54340462
3001	19.54053438
3002	19.53797103
3003	19.5295035
3004	19.52655294
3005	19.52424836
3006	19.52046037
3007	19.51635632
3008	19.51357989
3009	19.51087392
3010	19.50715624
3011	19.5028131
3012	19.49878065
3013	19.49665256
3014	19.49393663
3015	19.48978326
3016	19.48584448
3017	19.48565695
3018	19.48319142
3019	19.47911109
3020	19.47630765
3021	19.47392948
3022	19.4711825
3023	19.46911254
3024	19.46662322
3025	19.45980316
3026	19.45603209
3027	19.45199806
3028	19.44823502
3029	19.44484567
3030	19.43845108
3031	19.43773361
3032	19.43389614
3033	19.43033317
3034	19.42689492
3035	19.42335162
3036	19.42016747
3037	19.41711428
3038	19.41528892
3039	19.41292746
3040	19.40979989
3041	19.40723476
3042	19.40195256
3043	19.40195103
3044	19.40014494
3045	19.40014335
3046	19.40014195
3047	19.39989239
3048	19.3996657
3049	19.39541706
3050	19.39143256
3051	19.38841246
3052	19.38476083
3053	19.38193875
3054	19.38097561
3055	19.37678683
3056	19.37675738
3057	19.37537451
3058	19.37497402
3059	19.37495214
3060	19.37493148
3061	19.37491196
3062	19.3748935
3063	19.37487685
3064	19.37486103
3065	19.374846
3066	19.3748317
3067	19.37481809
3068	19.37480513
3069	19.37038955
3070	19.37037305
3071	19.37035741
3072	19.37034257
3073	19.37032834
3074	19.37029582
3075	19.36568447
3076	19.3641364
3077	19.35870679
3078	19.35840143
3079	19.3556392
3080	19.35343956
3081	19.3515044
3082	19.34938001
3083	19.34937061
3084	19.34936164
3085	19.34726001
3086	19.34549133
3087	19.34188544
3088	19.33903402
3089	19.33696226
3090	19.33495663
3091	19.33296506
3092	19.32922717
3093	19.32791203
3094	19.32478541
3095	19.32477717
3096	19.32476929
3097	19.32297794
3098	19.32114945
3099	19.31949604
3100	19.31643736
3101	19.31373808
3102	19.30888638
3103	19.30632048
3104	19.30447022
3105	19.30190566
3106	19.30065118
3107	19.29829186
3108	19.29635225
3109	19.29398788
3110	19.29220362
3111	19.29048385
3112	19.28911821
3113	19.28460914
3114	19.28262151
3115	19.28111598
3116	19.27668079
3117	19.27516336
3118	19.27268996
3119	19.27040112
3120	19.26891499
3121	19.26760013
3122	19.26586128
3123	19.2616491
3124	19.26094736
3125	19.25648584
3126	19.25351244
3127	19.25196872
3128	19.24916904
3129	19.24823888
3130	19.24709236
3131	19.24412442
3132	19.24265142
3133	19.24097607
3134	19.23950475
3135	19.23714689
3136	19.23375372
3137	19.23079856
3138	19.2295953
3139	19.21962205
3140	19.21603092
3141	19.21431637
3142	19.21137379
3143	19.20635798
3144	19.20334361
3145	19.20052143
3146	19.19582916
3147	19.19342687
3148	19.18861556
3149	19.18528602
3150	19.18383984
3151	19.18262698
3152	19.17804805
3153	19.17377935
3154	19.16986598
3155	19.16743355
3156	19.16312099
3157	19.1623243
3158	19.15991216
3159	19.15762014
3160	19.15724853
3161	19.15477536
3162	19.15277353
3163	19.14751326
3164	19.14520809
3165	19.14351873
3166	19.1385486
3167	19.13427697
3168	19.13114658
3169	19.12791557
3170	19.12609006
3171	19.12329731
3172	19.12085394
3173	19.11913179
3174	19.11595727
3175	19.11305735
3176	19.11193438
3177	19.10874884
3178	19.10610864
3179	19.1049182
3180	19.10263857
3181	19.09713664
3182	19.09699499
3183	19.09515546
3184	19.09136962
3185	19.09102887
3186	19.09072601
3187	19.08810157
3188	19.08621521
3189	19.08059324
3190	19.0762842
3191	19.07322543
3192	19.07109883
3193	19.06796987
3194	19.06786887
3195	19.06777958
3196	19.06777674
3197	19.06777402
3198	19.06777143
3199	19.0677688
3200	19.06774875
3201	19.06313833
3202	19.059669
3203	19.05717709
3204	19.05465584
3205	19.05369262
3206	19.05366198
3207	19.05067554
3208	19.0445825
3209	19.03919463
3210	19.03518585
3211	19.03102931
3212	19.03022611
3213	19.02869679
3214	19.02610014
3215	19.02290086
3216	19.01864479
3217	19.01530965
3218	19.00881636
3219	19.00672114
3220	19.00298082
3221	19.00198891
