iter	Passed	Remaining
3222	87986	63799
3223	88011	63769
3224	88042	63745
3225	88068	63717
3226	88093	63688
3227	88119	63660
3228	88141	63628
3229	88166	63599
3230	88194	63572
3231	88220	63544
3232	88249	63518
3233	88276	63491
3234	88301	63462
3235	88329	63435
3236	88357	63408
3237	88385	63382
3238	88420	63360
3239	88449	63334
3240	88477	63307
3241	88508	63282
3242	88536	63255
3243	88562	63227
3244	88589	63200
3245	88615	63172
3246	88639	63142
3247	88665	63113
3248	88697	63090
3249	88723	63061
3250	88754	63036
3251	88783	63010
3252	88812	62984
3253	88837	62956
3254	88868	62931
3255	88895	62904
3256	88922	62876
3257	88955	62853
3258	88988	62830
3259	89017	62803
3260	89044	62775
3261	89074	62751
3262	89103	62724
3263	89133	62699
3264	89160	62671
3265	89183	62641
3266	89212	62615
3267	89240	62588
3268	89266	62560
3269	89294	62533
3270	89322	62506
3271	89349	62479
3272	89378	62453
3273	89404	62424
3274	89431	62397
3275	89456	62368
3276	89486	62342
3277	89514	62316
3278	89543	62289
3279	89572	62263
3280	89602	62238
3281	89631	62212
3282	89658	62185
3283	89687	62158
3284	89717	62133
3285	89744	62105
3286	89771	62078
3287	89799	62051
3288	89827	62024
3289	89852	61995
3290	89878	61967
3291	89908	61941
3292	89934	61913
3293	89967	61890
3294	89997	61865
3295	90022	61835
3296	90053	61810
3297	90077	61781
3298	90110	61758
3299	90143	61734
3300	90170	61707
3301	90195	61678
3302	90228	61654
3303	90256	61627
3304	90285	61602
3305	90315	61576
3306	90344	61549
3307	90369	61521
3308	90399	61495
3309	90429	61470
3310	90471	61452
3311	90519	61439
3312	90554	61417
3313	90597	61400
3314	90631	61378
3315	90666	61355
3316	90699	61332
3317	90728	61305
3318	90765	61284
3319	90819	61276
3320	90857	61255
3321	90889	61231
3322	90923	61208
3323	90953	61183
3324	90986	61159
3325	91015	61133
3326	91044	61106
3327	91086	61089
3328	91114	61062
3329	91145	61037
3330	91175	61011
3331	91189	60975
3332	91224	60953
3333	91260	60931
3334	91287	60904
3335	91318	60879
3336	91355	60858
3337	91392	60837
3338	91427	60814
3339	91461	60791
3340	91496	60769
3341	91531	60746
3342	91558	60719
3343	91592	60696
3344	91627	60673
3345	91657	60648
3346	91689	60624
3347	91711	60592
3348	91734	60562
3349	91761	60535
3350	91792	60510
3351	91816	60480
3352	91842	60452
3353	91869	60424
3354	91892	60394
3355	91919	60366
3356	91945	60338
3357	91971	60310
3358	91997	60281
3359	92021	60252
3360	92049	60225
3361	92080	60199
3362	92112	60175
3363	92139	60148
3364	92163	60118
3365	92187	60088
3366	92211	60059
3367	92240	60033
3368	92269	60006
3369	92297	59979
3370	92322	59951
3371	92349	59923
3372	92377	59896
3373	92406	59869
3374	92436	59843
3375	92467	59818
3376	92496	59792
3377	92525	59766
3378	92553	59739
3379	92580	59711
3380	92602	59680
3381	92625	59650
3382	92655	59625
3383	92681	59596
3384	92711	59571
3385	92738	59543
3386	92765	59515
3387	92794	59489
3388	92824	59463
3389	92850	59435
3390	92876	59407
3391	92901	59378
3392	92929	59351
3393	92956	59323
3394	92984	59296
3395	93012	59269
3396	93040	59242
3397	93069	59216
3398	93095	59187
3399	93121	59159
3400	93147	59131
3401	93176	59104
3402	93202	59076
3403	93237	59053
3404	93259	59023
3405	93287	58996
3406	93311	58966
3407	93339	58939
3408	93362	58909
3409	93394	58885
3410	93424	58859
3411	93451	58831
3412	93478	58804
3413	93505	58776
3414	93531	58748
3415	93559	58720
3416	93588	58694
3417	93617	58668
3418	93643	58640
3419	93671	58612
3420	93696	58584
3421	93717	58552
3422	93737	58521
3423	93763	58492
3424	93791	58465
3425	93822	58440
3426	93850	58413
3427	93877	58385
3428	93905	58358
3429	93932	58331
3430	93961	58304
3431	93986	58276
3432	94014	58249
3433	94045	58223
3434	94071	58195
3435	94099	58168
3436	94129	58142
3437	94157	58115
3438	94185	58088
3439	94213	58061
3440	94240	58033
3441	94264	58004
3442	94291	57977
3443	94315	57947
3444	94342	57920
3445	94372	57894
3446	94400	57867
3447	94429	57840
3448	94456	57813
3449	94488	57788
3450	94513	57759
3451	94537	57730
3452	94563	57701
3453	94591	57674
3454	94615	57645
3455	94635	57614
3456	94656	57582
3457	94679	57552
3458	94699	57520
3459	94721	57489
3460	94742	57458
3461	94771	57432
3462	94799	57405
3463	94826	57377
3464	94857	57352
3465	94882	57323
3466	94914	57298
3467	94941	57271
3468	94971	57245
3469	95002	57220
3470	95032	57194
3471	95061	57168
3472	95093	57143
3473	95118	57114
3474	95145	57087
3475	95172	57059
3476	95199	57032
3477	95226	57004
3478	95251	56975
3479	95281	56949
3480	95308	56922
3481	95338	56896
3482	95369	56870
3483	95397	56844
3484	95423	56816
3485	95449	56787
3486	95475	56759
3487	95503	56732
3488	95532	56706
3489	95561	56679
3490	95594	56655
3491	95626	56630
3492	95657	56605
3493	95687	56580
3494	95710	56550
3495	95737	56522
3496	95767	56496
3497	95798	56471
3498	95826	56443
3499	95852	56416
3500	95879	56388
3501	95909	56362
3502	95937	56335
3503	95964	56308
3504	95991	56280
3505	96019	56253
3506	96044	56224
3507	96075	56199
3508	96102	56171
3509	96128	56143
3510	96153	56114
3511	96181	56087
3512	96206	56059
3513	96237	56033
3514	96264	56006
3515	96285	55974
3516	96310	55946
3517	96341	55920
3518	96382	55901
3519	96416	55877
3520	96463	55861
3521	96500	55840
3522	96528	55812
3523	96556	55785
3524	96583	55758
3525	96604	55726
3526	96627	55697
3527	96649	55666
3528	96679	55640
3529	96703	55611
3530	96735	55586
3531	96766	55561
3532	96793	55533
3533	96823	55507
3534	96856	55483
3535	96885	55456
3536	96910	55428
3537	96937	55400
3538	96966	55373
3539	96996	55348
3540	97024	55321
3541	97049	55292
3542	97076	55264
3543	97103	55237
3544	97131	55210
3545	97156	55181
3546	97184	55154
3547	97212	55127
3548	97241	55100
3549	97271	55074
3550	97299	55047
3551	97331	55022
3552	97356	54994
3553	97383	54966
3554	97408	54937
3555	97438	54911
3556	97463	54883
3557	97488	54854
3558	97515	54826
3559	97542	54799
3560	97562	54767
3561	97584	54736
3562	97605	54706
3563	97626	54675
3564	97653	54647
3565	97686	54623
3566	97712	54595
3567	97741	54568
3568	97765	54539
3569	97789	54509
3570	97814	54481
3571	97842	54454
3572	97864	54423
3573	97887	54393
3574	97913	54365
3575	97940	54338
3576	97966	54310
3577	97992	54282
3578	98020	54255
3579	98053	54230
3580	98076	54200
3581	98102	54172
3582	98130	54145
3583	98156	54117
3584	98184	54090
3585	98209	54061
3586	98238	54035
3587	98264	54007
3588	98291	53979
3589	98316	53950
3590	98344	53923
3591	98378	53899
3592	98404	53872
3593	98430	53843
3594	98455	53814
3595	98482	53787
3596	98509	53759
3597	98535	53731
3598	98565	53705
3599	98593	53678
3600	98621	53651
3601	98644	53621
3602	98673	53595
3603	98704	53569
3604	98731	53542
3605	98762	53516
3606	98786	53487
3607	98816	53461
3608	98840	53432
3609	98865	53403
3610	98889	53374
3611	98916	53347
3612	98946	53320
3613	98973	53293
3614	98998	53264
3615	99020	53234
3616	99049	53208
3617	99068	53176
3618	99088	53144
3619	99108	53113
3620	99128	53082
3621	99149	53051
3622	99171	53021
3623	99193	52990
3624	99219	52962
3625	99245	52934
3626	99271	52906
3627	99301	52880
3628	99327	52852
3629	99356	52825
3630	99385	52799
3631	99413	52772
3632	99436	52742
3633	99459	52712
3634	99479	52681
3635	99502	52651
3636	99524	52621
3637	99552	52594
3638	99577	52566
3639	99601	52536
3640	99623	52506
3641	99645	52476
3642	99673	52449
3643	99699	52421
3644	99723	52392
3645	99750	52365
3646	99779	52338
3647	99801	52308
3648	99829	52281
3649	99858	52254
3650	99883	52225
3651	99913	52200
3652	99943	52173
3653	99972	52147
3654	100003	52122
3655	100034	52096
3656	100064	52070
3657	100092	52043
3658	100121	52017
3659	100152	51991
3660	100182	51965
3661	100211	51939
3662	100239	51912
3663	100268	51885
3664	100298	51859
3665	100325	51832
3666	100353	51805
3667	100383	51779
3668	100408	51750
3669	100438	51724
3670	100465	51696
3671	100495	51670
3672	100522	51643
3673	100550	51616
3674	100579	51589
3675	100604	51561
3676	100636	51536
3677	100665	51509
3678	100693	51482
3679	100721	51455
3680	100750	51429
3681	100782	51404
3682	100810	51376
3683	100842	51351
3684	100870	51324
3685	100901	51299
3686	100931	51273
3687	100958	51245
3688	100986	51218
3689	101015	51192
3690	101043	51165
3691	101072	51138
3692	101100	51111
3693	101131	51085
3694	101157	51058
3695	101185	51030
3696	101211	51002
3697	101242	50977
3698	101269	50949
3699	101298	50922
3700	101332	50898
3701	101361	50872
3702	101388	50844
3703	101414	50816
3704	101443	50790
3705	101474	50764
3706	101503	50738
3707	101530	50710
3708	101554	50681
3709	101583	50655
3710	101613	50628
3711	101640	50601
3712	101669	50574
3713	101693	50545
3714	101721	50518
3715	101748	50491
3716	101776	50463
3717	101810	50439
3718	101838	50412
3719	101868	50386
3720	101899	50361
3721	101931	50335
3722	101962	50310
3723	101992	50284
3724	102023	50258
3725	102051	50231
3726	102082	50205
3727	102112	50179
3728	102140	50152
3729	102168	50125
3730	102196	50098
3731	102224	50071
3732	102256	50046
3733	102286	50020
3734	102314	49992
3735	102344	49966
3736	102368	49937
3737	102393	49909
3738	102417	49880
3739	102443	49851
3740	102473	49825
3741	102501	49798
3742	102528	49771
3743	102555	49744
3744	102578	49714
3745	102606	49687
3746	102629	49657
3747	102658	49631
3748	102686	49604
3749	102713	49576
3750	102738	49547
3751	102768	49521
3752	102794	49493
3753	102823	49466
3754	102850	49439
3755	102875	49411
3756	102901	49382
3757	102932	49357
3758	102961	49330
3759	102990	49303
3760	103014	49274
3761	103044	49248
3762	103067	49219
3763	103094	49191
3764	103122	49164
3765	103152	49138
3766	103186	49114
3767	103219	49089
3768	103253	49065
3769	103281	49038
3770	103311	49012
3771	103343	48986
3772	103368	48958
3773	103393	48929
3774	103426	48905
3775	103454	48877
3776	103481	48850
3777	103508	48822
3778	103535	48795
3779	103562	48767
3780	103595	48742
3781	103626	48716
3782	103654	48690
3783	103683	48663
3784	103711	48636
3785	103737	48608
3786	103767	48582
3787	103798	48556
3788	103824	48528
3789	103853	48501
3790	103877	48472
3791	103901	48443
3792	103927	48415
3793	103952	48386
3794	103979	48359
3795	104008	48332
3796	104037	48306
3797	104066	48279
3798	104091	48250
3799	104116	48222
3800	104143	48194
3801	104176	48169
3802	104204	48142
3803	104234	48116
3804	104262	48089
3805	104285	48060
3806	104313	48032
3807	104339	48004
3808	104371	47979
3809	104400	47952
3810	104427	47925
3811	104457	47899
3812	104485	47872
3813	104510	47843
3814	104540	47817
3815	104565	47788
3816	104596	47763
3817	104625	47736
3818	104653	47709
3819	104681	47682
3820	104710	47655
3821	104739	47628
3822	104769	47602
3823	104797	47575
3824	104829	47550
3825	104855	47522
3826	104886	47496
3827	104914	47469
3828	104943	47442
3829	104968	47414
3830	104998	47387
3831	105027	47361
3832	105052	47332
3833	105078	47304
3834	105105	47277
3835	105131	47249
3836	105155	47219
3837	105180	47191
3838	105206	47163
3839	105230	47134
3840	105255	47106
3841	105283	47078
3842	105313	47052
3843	105342	47025
3844	105367	46997
3845	105391	46968
3846	105413	46938
3847	105441	46911
3848	105465	46882
3849	105493	46855
3850	105522	46829
3851	105551	46801
3852	105578	46774
3853	105608	46748
3854	105634	46720
3855	105656	46690
3856	105678	46660
3857	105708	46634
3858	105730	46604
3859	105756	46576
3860	105778	46546
3861	105799	46516
3862	105820	46486
3863	105848	46459
3864	105877	46432
3865	105905	46405
3866	105934	46378
3867	105964	46352
3868	105991	46325
3869	106014	46295
3870	106043	46268
3871	106071	46242
3872	106099	46214
3873	106126	46187
3874	106148	46157
3875	106177	46130
3876	106207	46104
3877	106232	46076
3878	106264	46050
3879	106289	46022
3880	106325	45998
3881	106356	45972
3882	106382	45944
3883	106409	45917
3884	106434	45888
3885	106469	45864
3886	106501	45839
3887	106527	45811
3888	106558	45785
3889	106591	45760
3890	106620	45733
3891	106650	45707
3892	106677	45679
3893	106704	45652
3894	106735	45626
3895	106760	45597
3896	106788	45570
3897	106816	45543
3898	106848	45518
3899	106876	45490
3900	106908	45465
3901	106941	45440
3902	106967	45412
3903	106999	45387
3904	107022	45357
3905	107046	45328
3906	107077	45302
3907	107104	45275
3908	107134	45249
3909	107166	45223
3910	107194	45196
3911	107220	45168
3912	107251	45142
3913	107280	45116
3914	107321	45094
3915	107363	45073
3916	107407	45052
3917	107447	45030
3918	107472	45001
3919	107504	44976
3920	107531	44948
3921	107562	44922
3922	107586	44894
3923	107614	44866
3924	107640	44838
3925	107670	44812
3926	107695	44783
3927	107723	44756
3928	107750	44729
3929	107779	44702
3930	107808	44675
3931	107837	44648
3932	107867	44622
3933	107894	44594
3934	107919	44566
3935	107950	44540
3936	107977	44513
3937	108006	44486
3938	108035	44459
3939	108058	44430
3940	108083	44401
3941	108107	44372
3942	108138	44346
3943	108164	44318
3944	108193	44292
3945	108220	44264
3946	108249	44237
3947	108275	44209
3948	108303	44182
3949	108332	44155
3950	108358	44127
3951	108389	44101
3952	108416	44074
3953	108442	44046
3954	108470	44018
3955	108498	43991
3956	108526	43964
3957	108552	43936
3958	108580	43909
3959	108609	43882
3960	108638	43856
3961	108667	43829
3962	108694	43801
3963	108723	43774
3964	108752	43747
3965	108782	43721
3966	108803	43691
3967	108834	43665
3968	108860	43637
3969	108881	43607
3970	108902	43577
3971	108927	43549
3972	108956	43522
3973	108982	43494
3974	109009	43466
3975	109044	43442
3976	109068	43413
3977	109091	43384
3978	109121	43357
3979	109151	43331
3980	109178	43303
3981	109205	43276
3982	109234	43249
3983	109267	43224
3984	109296	43197
3985	109326	43170
3986	109355	43144
3987	109377	43114
3988	109398	43084
3989	109419	43054
3990	109440	43024
3991	109462	42995
3992	109487	42966
3993	109517	42940
3994	109545	42913
3995	109573	42886
3996	109603	42859
3997	109629	42831
3998	109656	42804
3999	109685	42777
4000	109713	42750
4001	109743	42723
4002	109773	42697
4003	109801	42670
4004	109830	42643
4005	109856	42615
4006	109885	42588
4007	109912	42560
4008	109952	42538
4009	109984	42512
4010	110013	42485
4011	110043	42459
4012	110066	42430
4013	110092	42402
4014	110113	42372
4015	110137	42343
4016	110162	42315
4017	110194	42289
4018	110217	42260
4019	110249	42235
4020	110280	42208
4021	110311	42182
4022	110341	42156
4023	110369	42129
4024	110398	42102
4025	110425	42074
4026	110453	42047
4027	110480	42020
4028	110507	41992
4029	110533	41964
4030	110561	41937
4031	110585	41908
4032	110612	41880
4033	110646	41855
4034	110674	41828
4035	110700	41800
4036	110726	41772
4037	110753	41745
4038	110782	41718
4039	110811	41691
4040	110844	41665
4041	110873	41639
4042	110902	41612
4043	110930	41585
4044	110955	41557
4045	110984	41529
4046	111011	41502
4047	111041	41475
4048	111070	41448
4049	111102	41423
4050	111129	41395
4051	111154	41367
4052	111179	41339
4053	111203	41310
4054	111227	41281
4055	111251	41253
4056	111276	41224
4057	111303	41197
4058	111333	41170
4059	111362	41143
4060	111389	41116
4061	111421	41090
4062	111451	41063
4063	111485	41038
4064	111517	41013
4065	111546	40986
4066	111574	40959
4067	111602	40931
4068	111630	40904
4069	111661	40878
4070	111689	40851
4071	111718	40824
4072	111749	40798
4073	111777	40771
4074	111807	40744
4075	111837	40718
4076	111865	40690
4077	111897	40664
4078	111919	40635
4079	111942	40606
4080	111968	40578
4081	111999	40552
4082	112027	40525
4083	112053	40497
4084	112084	40471
4085	112114	40444
4086	112146	40418
4087	112176	40392
4088	112205	40365
4089	112237	40339
4090	112268	40313
4091	112297	40286
4092	112323	40258
4093	112355	40232
4094	112386	40206
4095	112411	40178
4096	112445	40153
4097	112473	40125
4098	112502	40099
4099	112534	40073
4100	112569	40048
4101	112593	40019
4102	112622	39992
4103	112652	39966
4104	112678	39938
4105	112704	39910
4106	112732	39883
4107	112759	39855
4108	112783	39826
4109	112805	39797
4110	112838	39771
4111	112865	39744
4112	112899	39719
4113	112927	39692
4114	112959	39666
4115	112992	39640
4116	113026	39615
4117	113059	39589
4118	113089	39563
4119	113118	39536
4120	113145	39509
4121	113170	39480
4122	113197	39452
4123	113226	39426
4124	113256	39399
4125	113286	39372
4126	113317	39346
4127	113351	39321
4128	113379	39294
4129	113413	39269
4130	113441	39241
4131	113472	39215
4132	113498	39187
4133	113524	39159
4134	113553	39132
4135	113582	39105
4136	113612	39079
4137	113643	39053
4138	113670	39025
4139	113692	38996
4140	113719	38968
4141	113745	38940
4142	113774	38913
4143	113804	38886
4144	113829	38858
4145	113857	38831
4146	113884	38803
4147	113907	38774
4148	113930	38745
4149	113952	38716
4150	113978	38688
4151	114004	38660
4152	114031	38632
4153	114062	38606
4154	114092	38579
4155	114121	38553
4156	114152	38526
4157	114180	38499
4158	114213	38473
4159	114241	38446
4160	114273	38420
4161	114298	38392
4162	114329	38366
4163	114354	38337
4164	114374	38308
4165	114396	38278
4166	114416	38248
4167	114445	38221
4168	114472	38194
4169	114500	38166
4170	114533	38141
4171	114560	38113
4172	114591	38087
4173	114620	38060
4174	114648	38033
4175	114678	38006
4176	114706	37979
4177	114736	37952
4178	114764	37925
4179	114795	37898
4180	114818	37870
4181	114847	37843
4182	114875	37815
4183	114900	37787
4184	114929	37760
4185	114959	37733
4186	114988	37706
4187	115014	37679
4188	115040	37651
4189	115066	37623
4190	115095	37596
4191	115125	37569
4192	115153	37542
4193	115181	37515
4194	115210	37488
4195	115239	37460
4196	115267	37433
4197	115293	37405
4198	115321	37378
4199	115350	37351
4200	115380	37325
4201	115411	37298
4202	115440	37271
4203	115467	37244
4204	115497	37217
4205	115525	37190
4206	115555	37163
4207	115583	37136
4208	115611	37108
4209	115637	37080
4210	115663	37052
4211	115684	37023
4212	115707	36994
4213	115730	36965
4214	115755	36937
4215	115779	36908
4216	115802	36879
4217	115823	36850
4218	115854	36824
4219	115885	36797
4220	115918	36772
4221	115944	36744
4222	115973	36717
4223	116000	36689
4224	116027	36662
4225	116054	36634
4226	116079	36606
4227	116106	36578
4228	116130	36549
4229	116160	36523
4230	116183	36494
4231	116210	36466
4232	116235	36438
4233	116263	36411
4234	116290	36383
4235	116321	36357
4236	116351	36330
4237	116380	36303
4238	116408	36276
4239	116437	36249
4240	116464	36221
4241	116498	36196
4242	116524	36168
4243	116556	36142
4244	116583	36114
4245	116608	36086
4246	116640	36060
4247	116673	36034
4248	116698	36006
4249	116726	35979
4250	116754	35951
4251	116782	35924
4252	116815	35898
4253	116841	35870
4254	116871	35844
4255	116899	35816
4256	116925	35788
4257	116951	35761
4258	116978	35733
4259	117008	35706
4260	117036	35679
4261	117063	35651
4262	117089	35624
4263	117116	35596
4264	117143	35568
4265	117168	35540
4266	117194	35512
4267	117219	35484
4268	117244	35456
4269	117273	35429
4270	117299	35401
4271	117324	35373
4272	117351	35345
4273	117380	35318
4274	117409	35291
4275	117436	35264
4276	117464	35236
4277	117493	35209
4278	117523	35182
4279	117555	35156
4280	117587	35130
4281	117612	35102
4282	117638	35074
4283	117662	35046
4284	117687	35017
4285	117716	34990
4286	117745	34963
4287	117775	34937
4288	117806	34910
4289	117832	34882
4290	117863	34856
4291	117893	34829
4292	117921	34802
4293	117949	34774
4294	117978	34747
4295	118007	34720
4296	118035	34693
4297	118063	34666
4298	118091	34639
4299	118118	34611
4300	118150	34585
4301	118180	34558
4302	118206	34530
4303	118238	34504
4304	118292	34484
4305	118332	34460
4306	118371	34436
4307	118407	34411
4308	118432	34383
4309	118460	34356
4310	118491	34329
4311	118524	34303
4312	118555	34277
4313	118580	34249
4314	118609	34222
4315	118635	34194
4316	118667	34168
4317	118698	34141
4318	118729	34115
4319	118759	34088
4320	118785	34060
4321	118813	34033
4322	118846	34007
4323	118877	33980
4324	118910	33954
4325	118938	33927
4326	118967	33900
4327	118994	33872
4328	119020	33844
4329	119048	33817
4330	119073	33789
4331	119105	33762
4332	119131	33735
4333	119158	33707
4334	119184	33679
4335	119214	33652
4336	119243	33625
4337	119270	33598
4338	119298	33570
4339	119325	33543
4340	119351	33515
4341	119379	33487
4342	119411	33461
4343	119443	33435
4344	119469	33407
4345	119495	33379
4346	119524	33352
4347	119552	33325
4348	119582	33298
4349	119608	33270
4350	119637	33243
4351	119662	33215
4352	119693	33188
4353	119722	33161
4354	119753	33135
4355	119778	33106
4356	119807	33079
4357	119836	33052
4358	119866	33025
4359	119892	32997
4360	119919	32970
4361	119946	32942
4362	119972	32914
4363	120000	32887
4364	120032	32861
4365	120058	32833
4366	120086	32805
4367	120114	32778
4368	120143	32751
4369	120168	32723
4370	120198	32696
4371	120221	32667
4372	120252	32641
4373	120280	32613
4374	120309	32586
4375	120335	32558
4376	120364	32531
4377	120388	32503
4378	120419	32476
4379	120445	32448
4380	120474	32421
4381	120505	32395
4382	120529	32366
4383	120556	32339
4384	120584	32311
4385	120617	32285
4386	120643	32257
4387	120674	32231
4388	120702	32203
4389	120732	32176
4390	120765	32150
4391	120796	32124
4392	120830	32098
4393	120857	32071
4394	120885	32043
4395	120911	32015
4396	120941	31988
4397	120967	31960
4398	120995	31933
4399	121025	31906
4400	121053	31879
4401	121080	31851
4402	121108	31824
4403	121141	31798
4404	121167	31770
4405	121196	31743
4406	121224	31715
4407	121251	31688
4408	121280	31661
4409	121311	31634
4410	121341	31607
4411	121367	31579
4412	121394	31552
4413	121424	31525
4414	121448	31496
4415	121479	31470
4416	121510	31443
4417	121536	31415
4418	121565	31388
4419	121594	31361
4420	121628	31335
4421	121658	31308
4422	121686	31281
4423	121717	31254
4424	121745	31227
4425	121775	31200
4426	121805	31173
4427	121835	31146
4428	121868	31120
4429	121895	31092
4430	121920	31064
4431	121950	31037
4432	121980	31011
4433	122010	30984
4434	122036	30956
4435	122065	30929
4436	122094	30902
4437	122127	30875
4438	122167	30851
4439	122210	30827
4440	122253	30804
4441	122290	30779
4442	122328	30754
4443	122366	30729
4444	122406	30704
4445	122458	30683
4446	122487	30656
4447	122523	30630
4448	122555	30604
4449	122594	30579
4450	122638	30556
4451	122673	30530
4452	122708	30504
4453	122740	30478
4454	122772	30451
4455	122809	30426
4456	122841	30400
4457	122878	30375
4458	122913	30349
4459	122948	30323
4460	122980	30297
4461	123007	30269
4462	123042	30243
4463	123077	30217
4464	123110	30191
4465	123139	30164
4466	123175	30138
4467	123215	30114
4468	123253	30089
4469	123288	30063
4470	123321	30037
4471	123353	30010
4472	123381	29983
4473	123411	29956
4474	123438	29928
4475	123464	29900
4476	123492	29873
4477	123521	29845
4478	123543	29817
4479	123565	29788
4480	123591	29760
4481	123614	29731
4482	123641	29703
4483	123672	29677
4484	123695	29648
4485	123722	29620
4486	123745	29591
4487	123773	29564
4488	123800	29536
4489	123825	29508
4490	123853	29481
4491	123880	29453
4492	123905	29425
4493	123932	29397
4494	123960	29370
4495	123988	29342
4496	124014	29314
4497	124038	29286
4498	124066	29258
4499	124092	29230
4500	124116	29202
4501	124145	29174
4502	124172	29147
4503	124197	29119
4504	124222	29091
4505	124254	29064
4506	124283	29037
4507	124310	29009
4508	124340	28982
4509	124368	28955
4510	124393	28926
4511	124422	28899
4512	124449	28871
4513	124482	28845
4514	124512	28818
4515	124536	28790
4516	124566	28763
4517	124592	28735
4518	124620	28707
4519	124649	28680
4520	124672	28651
4521	124693	28622
4522	124713	28593
4523	124733	28564
4524	124753	28534
4525	124779	28506
4526	124808	28479
4527	124837	28452
4528	124863	28424
4529	124894	28397
4530	124922	28370
4531	124950	28342
4532	124979	28315
4533	125006	28287
4534	125036	28260
4535	125064	28233
4536	125093	28206
4537	125120	28178
4538	125148	28150
4539	125182	28124
4540	125212	28097
4541	125239	28069
4542	125267	28042
4543	125300	28016
4544	125325	27987
4545	125350	27959
4546	125377	27932
4547	125406	27904
4548	125437	27877
4549	125461	27849
4550	125490	27822
4551	125515	27794
4552	125544	27767
4553	125571	27739
4554	125599	27711
4555	125620	27682
4556	125649	27655
4557	125676	27627
4558	125704	27600
4559	125731	27572
4560	125763	27546
4561	125790	27518
4562	125819	27491
4563	125847	27463
4564	125871	27435
4565	125901	27408
4566	125931	27381
4567	125961	27354
4568	125989	27326
4569	126016	27299
4570	126045	27271
4571	126074	27244
4572	126101	27216
4573	126127	27188
4574	126155	27161
4575	126182	27133
4576	126213	27106
4577	126240	27079
4578	126268	27051
4579	126295	27023
4580	126325	26996
4581	126351	26968
4582	126377	26941
4583	126407	26913
4584	126438	26887
4585	126469	26860
4586	126501	26833
4587	126524	26805
4588	126556	26778
4589	126583	26750
4590	126612	26723
4591	126638	26695
4592	126667	26668
4593	126690	26639
4594	126717	26612
4595	126746	26584
4596	126777	26557
4597	126800	26529
4598	126828	26501
4599	126860	26475
4600	126891	26448
4601	126917	26420
4602	126940	26392
4603	126965	26363
4604	126993	26336
4605	127016	26307
4606	127048	26281
4607	127075	26253
4608	127104	26226
4609	127130	26198
4610	127160	26171
4611	127187	26143
4612	127213	26115
4613	127238	26087
4614	127263	26059
4615	127290	26031
4616	127318	26004
4617	127342	25975
4618	127365	25947
4619	127393	25919
4620	127420	25892
4621	127450	25865
4622	127475	25837
4623	127506	25810
4624	127531	25782
4625	127558	25754
4626	127590	25727
4627	127618	25700
4628	127645	25672
4629	127677	25645
4630	127707	25618
4631	127735	25591
4632	127761	25563
4633	127790	25536
4634	127819	25508
4635	127848	25481
4636	127877	25454
4637	127899	25425
4638	127928	25398
4639	127956	25370
4640	127985	25343
4641	128013	25315
4642	128037	25287
4643	128063	25259
4644	128087	25231
4645	128110	25202
4646	128131	25174
4647	128154	25145
4648	128179	25117
4649	128214	25091
4650	128242	25063
4651	128267	25035
4652	128296	25008
4653	128326	24981
4654	128358	24954
4655	128383	24926
4656	128411	24899
4657	128435	24871
4658	128466	24843
4659	128495	24816
4660	128521	24788
4661	128551	24761
4662	128576	24733
4663	128602	24705
4664	128629	24678
4665	128661	24651
4666	128686	24623
4667	128713	24595
4668	128740	24567
4669	128765	24539
4670	128794	24512
4671	128821	24484
4672	128849	24457
4673	128875	24429
4674	128905	24402
4675	128934	24375
4676	128961	24347
4677	128991	24320
4678	129023	24293
4679	129050	24265
4680	129077	24238
4681	129104	24210
4682	129131	24182
4683	129160	24155
4684	129187	24127
4685	129228	24102
4686	129265	24077
4687	129306	24051
4688	129345	24026
4689	129372	23998
4690	129401	23971
4691	129428	23943
4692	129456	23916
4693	129485	23888
4694	129511	23861
4695	129541	23833
4696	129571	23806
4697	129600	23779
4698	129623	23750
4699	129654	23723
4700	129686	23697
4701	129712	23669
4702	129735	23641
4703	129765	23613
4704	129791	23585
4705	129819	23558
4706	129847	23530
4707	129876	23503
4708	129903	23475
4709	129932	23448
4710	129959	23420
4711	129990	23393
4712	130024	23367
4713	130051	23339
4714	130078	23312
4715	130108	23284
4716	130136	23257
4717	130165	23230
4718	130194	23202
4719	130221	23174
4720	130248	23147
4721	130275	23119
4722	130303	23092
4723	130330	23064
4724	130360	23037
4725	130391	23010
4726	130419	22982
4727	130446	22955
4728	130475	22927
4729	130505	22900
4730	130535	22873
4731	130565	22846
4732	130593	22818
4733	130621	22791
4734	130647	22763
4735	130673	22735
4736	130699	22707
4737	130727	22679
4738	130754	22652
4739	130782	22624
4740	130811	22597
4741	130841	22570
4742	130873	22543
4743	130899	22515
4744	130932	22488
4745	130959	22461
4746	130987	22433
4747	131018	22406
4748	131045	22378
4749	131070	22350
4750	131101	22323
4751	131132	22296
4752	131162	22269
4753	131193	22242
4754	131219	22214
4755	131247	22187
4756	131275	22159
4757	131302	22132
4758	131324	22103
4759	131346	22075
4760	131378	22048
4761	131407	22020
4762	131435	21993
4763	131461	21965
4764	131489	21937
4765	131517	21910
4766	131549	21883
4767	131576	21855
4768	131604	21828
4769	131633	21800
4770	131656	21772
4771	131677	21743
4772	131706	21716
4773	131741	21690
4774	131769	21662
4775	131799	21635
